"Name","Class","rt.sd","rt","Blank","Pool","S48","E0","E0.1","Pool.1","S48.1","S0","S0.1","S0.2","E48","Pool.2","Blank.1","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.2","Pool.5","Blank.3","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.4","Pool.8"
"3,4-Dihydroxybenzoic acid","Unknown",0.0067,10.067,NA,NA,NA,NA,NA,14.0448380626612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6298135176209,NA,NA,NA,NA,NA,14.5255709365142,NA,NA,NA,NA,14.7036490081207,NA,NA,NA,NA,NA,14.9056106623124
"","Unknown",0.0046,7.121,NA,NA,NA,NA,NA,13.586531974384,13.8977958208159,14.3500815151604,14.4894344782351,14.842894950101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8787988013184,NA,NA,NA,NA,NA,NA,NA,NA,13.055870448787,NA,13.7073925787491,NA,NA
"","Unknown",0.0028,6.776,NA,NA,NA,NA,NA,13.6457562294269,13.6096339323961,13.7586555801561,NA,13.6734702181917,NA,13.7312805897806,NA,NA,NA,13.7049345917943,NA,13.8705038175993,13.9544219208161,NA,13.7230194077882,NA,13.8160027174679,NA,13.8467990548877,NA,NA,14.1743854058963,NA,NA,NA,13.7957933824629,NA,NA
"","Unknown",0.0019,16.396,NA,NA,NA,NA,NA,12.8205941233362,NA,NA,NA,NA,NA,NA,NA,13.1155702764479,NA,13.1080182056843,NA,NA,NA,NA,NA,NA,12.6967478240894,NA,12.889244938742,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0021,17.835,NA,NA,NA,NA,NA,12.7027332156422,NA,NA,NA,12.4577386036661,NA,NA,NA,13.0772226654296,NA,13.873932716491,13.1683122867723,NA,12.6566542163782,NA,NA,NA,NA,NA,12.6957686102844,NA,NA,NA,NA,NA,NA,NA,NA,11.9240478129454
"","Unknown",0.0034,3.901,NA,NA,NA,NA,NA,12.3662270888929,12.3075455868462,NA,NA,12.9424661702423,11.5929526981667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4515569853969,12.4220455630952,12.3727060281401,NA,NA,NA,NA,NA,NA,NA,12.0384730937431,NA,12.3189760301219
"","Unknown",0.0036,12.595,NA,NA,NA,NA,NA,11.1225179450343,NA,NA,NA,NA,NA,11.0433376246545,NA,10.9849656891802,NA,NA,NA,NA,NA,11.2772521077336,NA,NA,NA,NA,10.6372896921428,NA,12.9208272815683,NA,13.0308169036973,NA,NA,NA,NA,NA
"","Unknown",0.0053,12.574,NA,NA,NA,NA,NA,11.0496121145581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0210821494011,NA,NA,NA,11.1656759387432,NA,NA,NA,NA,11.0507661409879,NA,NA,NA,NA,NA,11.3498905868322
"Glucose 1P","Unknown",0.0045,9.238,NA,NA,NA,NA,NA,NA,19.7900187140642,NA,19.7453644005295,19.946786417091,NA,NA,NA,NA,NA,18.8274918805999,NA,19.0220511490143,NA,NA,NA,NA,19.6490253580722,NA,NA,NA,NA,NA,NA,NA,NA,19.8927104605446,NA,19.8725269209931
"","Unknown",0.0062,6.172,NA,NA,NA,NA,NA,NA,16.5671238796001,NA,NA,17.6403338713938,NA,NA,NA,NA,NA,16.6811629621819,NA,15.8320377904013,NA,NA,17.1426842611492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0041,16.079,NA,NA,NA,NA,NA,NA,15.4248928534468,15.1529697054939,15.5646924548506,16.0534982394476,NA,NA,NA,NA,NA,NA,15.589701445371,15.9307667782853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8595803110878,NA,NA
"","Unknown",0.0044,10.195,NA,NA,NA,NA,NA,NA,15.0369978635647,14.8127661718227,14.3888159137063,NA,NA,NA,NA,NA,NA,14.1715637207882,NA,NA,NA,NA,14.9409600159362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9808797160013,NA,NA
"","Unknown",0.0017,4.434,NA,NA,NA,NA,NA,NA,13.1685744293639,13.2874199598341,NA,12.908844352618,NA,NA,NA,NA,NA,13.1578979520754,13.451429248177,12.6433967821489,NA,NA,13.2231497133852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0513720879892,NA,NA
"","Unknown",0.0019,10.889,NA,NA,NA,NA,NA,NA,12.9564313583229,12.4808628245254,13.4703910153209,13.985138615595,NA,NA,NA,NA,NA,12.0660621818524,NA,12.6845537927606,NA,NA,13.1885022797569,NA,11.2713975727863,NA,NA,NA,NA,NA,NA,NA,NA,12.5330653530367,NA,NA
"","Unknown",0.004,9.283,NA,NA,NA,NA,NA,NA,12.7718939096699,12.898957981101,12.7163487218632,12.4900708763411,NA,12.5573085930199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0554062056161,NA,NA,NA,NA,12.412275519799,NA,NA,NA,NA,NA,12.4218465412502
"","Unknown",0.0083,6.71,NA,NA,NA,NA,NA,NA,12.5277757674131,NA,11.8505143287859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17325819127,NA,NA,NA,NA,NA,NA,NA,12.6488629282032,12.4197245874613,12.5377017086919,NA,NA,NA,NA
"","Unknown",0.0034,9.452,NA,NA,NA,NA,NA,NA,12.3298197974569,NA,NA,NA,12.735339382833,NA,NA,NA,NA,NA,12.1903055137829,NA,12.2442372681461,NA,NA,NA,NA,NA,11.7506456852573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0014,3.15,NA,NA,NA,NA,NA,NA,11.9718032245086,NA,12.1813648260284,12.3849703889656,11.925353803919,11.9896706634317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4613003646333,NA,12.0913229513383,12.0166711149432,NA,NA
"","Unknown",0.0051,15.748,NA,NA,NA,NA,NA,NA,11.2884623799542,NA,11.5537626405343,11.4902072163782,NA,NA,NA,NA,NA,11.7927094602965,11.7127261537518,11.4952750619182,NA,NA,11.6973540261206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raffinose","Unknown",0.0043,16.955,NA,NA,NA,NA,NA,NA,NA,18.5698566597328,NA,18.8275955495841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5364736564436,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6178717017379,16.7534244083576,NA
"","Unknown",0.0048,10.677,NA,NA,NA,NA,NA,NA,NA,15.5543115850832,15.9533175543369,15.5750776476982,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3000437939432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.824499905427,NA,NA
"","Unknown",0.0041,5.096,NA,NA,NA,NA,NA,NA,NA,16.1443191972166,16.0651965248835,15.9605360066463,NA,15.2805941506961,NA,NA,NA,15.5916876753623,NA,15.3686866137223,15.8836961000537,NA,15.9118728966665,NA,NA,NA,NA,NA,NA,15.4017219230326,NA,NA,NA,16.0494774755822,NA,NA
"","Unknown",0.0038,12.106,NA,NA,NA,NA,NA,NA,NA,12.7321961845515,NA,12.4568155324537,NA,13.0404513199346,NA,NA,NA,NA,NA,12.2437784987401,NA,NA,12.4923372122968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0039,3.301,NA,NA,NA,NA,NA,NA,NA,12.3114988680421,12.3037401610001,12.538456878115,12.0669899170191,12.360810315575,NA,NA,NA,NA,NA,NA,NA,NA,12.259806487274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3838670506979,NA,NA
"","Unknown",0.0029,11.808,NA,NA,NA,NA,NA,NA,NA,11.5193408068986,10.7663396324477,11.168185527594,NA,11.5232463396689,NA,NA,10.1104846507957,NA,NA,NA,NA,NA,12.1748592398997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caffeic acid","Unknown",0.0052,12.246,NA,NA,NA,NA,NA,NA,NA,NA,17.9367002372037,17.9371880631364,18.806596970734,18.4132446075266,NA,NA,NA,NA,NA,NA,17.4782209288746,NA,NA,NA,17.4763694866897,NA,NA,NA,17.1281972433964,17.2649991477653,17.8090665632286,17.7077087489471,NA,NA,NA,17.768060444522
"","Unknown",0.0025,3.464,NA,NA,NA,NA,NA,NA,NA,NA,12.3015536116645,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2057987689424,NA,NA,NA,NA,NA,12.8069075977045,12.0932784576502,11.7125483738918,12.5644691184582,11.7788407468088,NA,12.2335577638312,NA,NA,NA
"","Unknown",0.0028,14.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35147292932627,NA,NA,NA,NA,NA,9.83974074150766,9.97016376824755,10.2533350154591,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3459525910309,NA,NA,NA,NA,NA,NA
"Aspartic acid 3TMS","Unknown",0.0046,7.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9513539462611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0361806587408,21.6958777118062,NA,21.4123293557136,21.0159077318056,NA,NA,NA,NA
"","Unknown",0.0071,12.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.774619413172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4309249936205,18.7540222431658,NA,18.8948456770515,18.8337505239309,NA,NA,NA,NA
"","Unknown",0.004,7.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5137190267898,NA,NA,NA,NA,17.9245088133802,NA,17.8575079218459,NA,NA,17.4799928074483,NA,NA,NA,NA,17.9096065566773,18.1468206458583,NA,18.7566382262858,17.9345098274102,NA,NA,NA,NA
"","Unknown",0.0049,4.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7732649836658,NA,NA,NA,NA,NA,NA,17.9032459283737,NA,NA,18.0703027613776,NA,NA,NA,NA,17.4889958451726,18.0838863937989,NA,NA,NA,NA,NA,NA,NA
"Mesaconic acid 2TMS","Unknown",0.0026,6.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9647053586782,15.6491682478912,NA,NA,NA,NA,NA,NA,15.7656579248329,NA,NA,NA,NA,NA,NA,NA,NA,15.8124935182376,16.1655538624577,15.9097849515128,15.8147293411311,NA,NA,NA
"","Unknown",0.0049,12.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.91513680519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6052400860992,12.971098466893,NA,13.019421236831,12.9134423193613,NA,NA,NA,NA
"","Unknown",0.0052,12.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.184276622967,NA,NA,NA,12.0536796796388,NA,NA,NA,NA,12.5288946433665,NA,NA,NA,NA,NA,12.2968774373999,NA,NA,12.2117408096433,NA,NA,NA,NA,NA
"","Unknown",0.0029,7.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4461350546465,NA,NA,NA,NA,NA,NA,15.335128669883,NA,NA,NA,15.3148297814457,NA,NA,NA,NA,15.3721773635957,NA,NA,NA,NA,NA,15.3382082949029
"","Unknown",0.0066,15.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7024237511319,NA,11.8262330363176,NA,NA,NA,NA,11.6950319318634,NA,NA,NA,11.614357987705,NA,11.9056817423487,NA,NA,NA,NA,NA,NA,NA,NA,11.3270204712139
"","Unknown",0.0049,6.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8408594214382,NA,19.538670226738,NA,NA,NA,NA,NA,NA,20.1348184013776,NA,19.6152909448038,NA,NA,NA,NA,NA,NA,NA,NA,20.0457259193525,NA
"","Unknown",0.0035,6.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4729238771375,NA,19.1937590005067,NA,NA,NA,NA,NA,NA,19.9180018488487,NA,19.5226930562054,NA,NA,NA,NA,NA,NA,NA,NA,20.0145949004404,NA
"Fructose","Unknown",0.0045,9.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3016723171839,NA,NA,NA,NA,NA,21.150489847578,21.1730016385011,NA,NA,NA,NA,21.36637363748,NA,NA,21.1361638894933,NA,21.0719894752088,NA,NA,NA
"","Unknown",0.0043,12.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8568088976215,NA,NA,NA,NA,NA,15.460178611241,NA,NA,15.8796216242957,NA,15.8230516163089,NA,NA,16.0501578311311,NA,NA,15.1129948111932,NA,NA,16.1600444348673
"FAME C30","Unknown",0.0039,18.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4174459146762,NA,15.3465811958784,15.2033285228674,14.610264752774,14.5489449482566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0027,18.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26156533608,NA,12.4472423734655,12.6352869344936,NA,11.8287872188596,NA,NA,NA,NA,NA,NA,NA,NA,12.1181714320489,NA,NA,NA,NA,NA,NA
"","Unknown",0.0015,3.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4996699821006,17.8088810019408,16.8714648821195,17.1666532398589,NA,NA,NA,NA,NA,NA,NA,NA,16.9669521532937,17.6960648367852,17.6166002920387,17.8860489779176,NA,NA,NA
"","Unknown",0.001,13.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.531482491218,NA,NA,NA,11.8197856629425,11.8369020177351,NA,NA,NA,NA,12.3985823140187,11.9657855909861,NA,12.3398721486224,12.1246167558367,NA,12.166916826342,NA,11.9472645096492
"","Unknown",0.0059,3.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5290333480532,NA,NA,NA,NA,NA,NA,NA,NA,18.5693212935154,18.30319753506,18.9285682804335,18.7627838744534,NA,NA,NA
"Isoleucine 2TMS","Unknown",0.0051,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.075164766516,16.6872321932053,NA,16.3382672235754,16.1101017844992,16.7355506277386,NA,NA,NA
